id,link,name,brand,rel_year,rel_decade,notes,occasion,occasion_numbers,scent,longevity,sillage,bottle,value_for_money,season,season_numbers,style,style_numbers,type,type_numbers
632,https://www.parfumo.com/Perfumes/Dior/ambre-nuit-eau-de-parfum,Ambre Nuit ,Dior,2009,2000,"['Bergamot', 'Grapefruit', 'Pink pepper', 'Turkish rose', 'Amber', 'Cedar', 'Gaiac wood', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[15, 18, 27, 12, 28]",8.4,7.4,7.0,8.1,6.7,"['Winter', 'Fall', 'Summer', 'Spring']","[32, 36, 9, 24]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 28, 19, 14]","['Spicy', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Resinous', 'Floral']","[23, 18, 7, 15, 20, 7, 10]"
633,https://www.parfumo.com/Perfumes/Escentric_Molecules/Molecule_01,Molecule 01  ,Escentric Molecules,2006,2000,['ISO-E-Super'],"['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 15, 21, 10, 19, 11]",7.6,7.4,6.6,6.1,6.7,"['Winter', 'Fall', 'Summer', 'Spring']","[19, 25, 28, 29]","['Masculine', 'Feminine', 'Classic', 'Modern']","[34, 28, 16, 22]","['Spicy', 'Synthetic', 'Woody', 'Fresh']","[7, 31, 37, 25]"
634,https://www.parfumo.com/Perfumes/Tom_Ford/Tuscan_Leather_Eau_de_Parfum,Tuscan Leather ,Tom Ford,2007,2000,"['Raspberry', 'Saffron', 'Thyme', 'Frankincense', 'Jasmine', 'Leather', 'Black suede', 'Amber', 'Woods']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[8, 18, 32, 9, 32]",8.3,8.5,8.1,8.2,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[37, 38, 6, 19]","['Masculine', 'Feminine', 'Classic', 'Modern']","[49, 12, 26, 13]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Leathery', 'Woody', 'Fruity', 'Animal']","[15, 7, 16, 5, 26, 13, 13, 5]"
635,https://www.parfumo.com/Perfumes/Jil_Sander/Sun_Men_Eau_de_Toilette,Sun Men ,Jil Sander,2002,2000,"['Calone', 'Bergamot', 'Rosemary', 'Frangipani', 'Cardamom', 'Musk', 'Nutmeg', 'Amber', 'Cedarwood']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[26, 16, 27, 8, 16, 7]",7.5,6.4,6.3,6.3,8.5,"['Winter', 'Fall', 'Summer', 'Spring']","[5, 11, 48, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[45, 9, 11, 34]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy', 'Floral', 'Aquatic']","[11, 8, 6, 17, 6, 12, 23, 5, 5, 6]"
636,https://www.parfumo.com/Perfumes/mugler/Alien,Alien ,Mugler,2005,2000,"['Jasmine sambac', 'Ambergris', 'Cashmere wood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[12, 15, 34, 7, 33]",7.4,8.9,8.7,7.8,7.7,"['Winter', 'Fall', 'Summer', 'Spring']","[35, 34, 10, 20]","['Feminine', 'Classic', 'Modern']","[54, 20, 27]","['Spicy', 'Synthetic', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Floral']","[7, 10, 22, 7, 17, 10, 26]"
637,https://www.parfumo.com/Perfumes/Tom_Ford/Black_Orchid_Eau_de_Parfum,Black Orchid ,Tom Ford,2006,2000,"['Black truffle', 'Blackcurrant', 'Ylang-ylang', 'Bergamot', 'Black orchid', 'Floral notes', 'Fruity notes', 'Lotus wood', 'Balsam', 'Frankincense', 'Patchouli', 'Sandalwood', 'Vanilla', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 14, 36, 6, 37]",7.6,8.7,8.3,8.0,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[39, 38, 7, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[25, 41, 21, 13]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Gourmand', 'Fruity', 'Earthy', 'Floral']","[14, 15, 6, 16, 9, 6, 8, 7, 18]"
638,https://www.parfumo.com/Perfumes/Xerjoff/uden,Uden  ,XerJoff,2007,2000,"['Lemon', 'Grapefruit', 'Sandalwood', 'Gaiac wood', 'Rose', 'Rum', 'Vanilla', 'Musk', 'Ambergris', 'Coffee']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 6, 22, 16, 18, 15]",8.6,7.7,7.4,9.0,6.6,"['Winter', 'Fall', 'Summer', 'Spring']","[10, 23, 32, 35]","['Masculine', 'Feminine', 'Classic', 'Modern']","[42, 18, 16, 23]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy']","[23, 7, 17, 12, 6, 22, 13]"
639,https://www.parfumo.com/Perfumes/Chanel/Allure_Homme_Sport_Eau_de_Toilette,Allure Homme Sport ,Chanel,2004,2000,"['Mandarin orange', 'Seawater', 'Orange', 'Aldehydes', 'Cedar', 'Neroli', 'Pepper', 'Musk', 'Tonka bean', 'Amber', 'Vanilla', 'Vetiver']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[23, 19, 24, 8, 19, 7]",7.8,7.0,6.8,7.3,7.0,"['Winter', 'Fall', 'Summer', 'Spring']","[7, 19, 37, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 4, 15, 33]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Aquatic']","[22, 8, 6, 7, 7, 8, 26, 15]"
640,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/musc-ravageur-eau-de-parfum,Musc Ravageur ,Editions de Parfums Frédéric Malle,2000,2000,"['Cinnamon', 'Lavender', 'Bergamot', 'Mandarin orange', 'Musk', 'Vanilla', 'Amber', 'Musk', 'Patchouli', 'Sandalwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[11, 19, 30, 8, 32]",8.1,8.5,7.9,7.6,6.9,"['Winter', 'Fall', 'Summer', 'Spring']","[36, 37, 7, 20]","['Masculine', 'Feminine', 'Classic', 'Modern']","[41, 24, 23, 12]","['Spicy', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Resinous', 'Gourmand', 'Creamy', 'Animal']","[20, 18, 8, 11, 10, 5, 7, 6, 15]"
641,https://www.parfumo.com/Perfumes/Byredo/Bal_d_Afrique_Eau_de_Parfum,Bal d'Afrique ,Byredo,2009,2000,"['Tagetes', 'Bergamot', 'Buchu', 'Lemon', 'Neroli', 'Cyclamen', 'Violet', 'Jasmine', 'Musk', 'Vetiver', 'Amber', 'Atlas cedar']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[26, 6, 25, 11, 21, 11]",8.1,6.8,6.5,7.7,6.2,"['Winter', 'Fall', 'Summer', 'Spring']","[10, 20, 34, 36]","['Masculine', 'Feminine', 'Classic', 'Modern']","[20, 44, 13, 23]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Creamy', 'Floral']","[13, 5, 13, 8, 16, 17, 9, 20]"
642,https://www.parfumo.com/Perfumes/Hermes/Terre_d_Hermes_Parfum,Terre d'Hermès ,Hermès,2009,2000,"['Grapefruit', 'Cedarwood', 'Shiso', 'Benzoin']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 4, 20, 16, 21, 18]",8.3,8.1,7.6,7.8,7.6,"['Winter', 'Fall', 'Summer', 'Spring']","[20, 30, 21, 28]","['Masculine', 'Feminine', 'Classic', 'Modern']","[48, 5, 30, 17]","['Citrus', 'Spicy', 'Woody', 'Green', 'Fruity', 'Fresh', 'Earthy']","[16, 17, 22, 8, 5, 13, 19]"
643,https://www.parfumo.com/Perfumes/Acqua_di_Parma/fico-di-amalfi,Fico di Amalfi  ,Acqua di Parma,2006,2000,"['Grapefruit', 'Italian bergamot', 'Italian lemon', 'Fig nectar', 'Jasmine', 'Pink pepper', 'Fig wood', 'Benzoin', 'Cedarwood']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[27, 13, 28, 7, 18, 7]",8.2,5.7,5.7,7.7,7.0,"['Fall', 'Summer', 'Spring']","[8, 53, 40]","['Masculine', 'Feminine', 'Classic', 'Modern']","[34, 29, 14, 22]","['Citrus', 'Sweet', 'Woody', 'Green', 'Fruity', 'Fresh', 'Aquatic']","[22, 9, 7, 12, 21, 24, 5]"
644,https://www.parfumo.com/Perfumes/Guerlain/Angelique_Noire,Angélique Noire  ,Guerlain,2005,2000,"['Angelica seed', 'Pear', 'Pink pepper', 'Jasmine sambac', 'Caraway', 'Vanilla', 'Angelica root', 'Cedarwood']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[18, 18, 24, 14, 25]",8.6,8.0,7.4,8.8,6.5,"['Winter', 'Fall', 'Summer', 'Spring']","[30, 34, 11, 25]","['Masculine', 'Feminine', 'Classic', 'Modern']","[14, 47, 24, 15]","['Spicy', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Green', 'Gourmand', 'Fruity', 'Creamy', 'Floral']","[15, 19, 7, 5, 6, 10, 10, 6, 7, 15]"
645,https://www.parfumo.com/Perfumes/Tauer/no-02-l-air-du-desert-marocain-eau-de-toilette-intense,№ 02 - L'Air du Désert Marocain ,Tauer Perfumes,2005,2000,"['Cumin', 'Coriander', 'Petitgrain', 'Cistus', 'Jasmine', 'Ambergris', 'Cedarwood', 'Vetiver']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[12, 22, 27, 9, 30]",8.5,8.7,8.1,7.7,7.6,"['Winter', 'Fall', 'Summer', 'Spring']","[33, 35, 13, 20]","['Masculine', 'Feminine', 'Classic', 'Modern']","[44, 21, 23, 12]","['Spicy', 'Sweet', 'Smoky', 'Oriental', 'Woody', 'Resinous', 'Earthy']","[22, 6, 12, 20, 17, 14, 8]"
646,https://www.parfumo.com/Perfumes/Montblanc/Individuel_Eau_de_Toilette,Individuel ,Montblanc,2003,2000,"['Juniper berry', 'Bergamot', 'Cinnamon', 'Lavender', 'Mint', 'Coriander', 'Rosemary', 'Geranium', 'Orange blossom', 'Jasmine', 'Violet', 'Raspberry', 'Vanilla', 'Amber', 'Musk', 'Oakmoss', 'Patchouli', 'Sandalwood', 'Tonka bean', 'Dark chocolate', 'Vetiver']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[24, 9, 23, 12, 21, 12]",7.3,7.2,6.8,7.2,8.5,"['Winter', 'Fall', 'Summer', 'Spring']","[18, 28, 22, 32]","['Masculine', 'Feminine', 'Classic', 'Modern']","[48, 6, 14, 33]","['Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Floral']","[9, 15, 23, 5, 21, 19, 7]"
647,https://www.parfumo.com/Perfumes/Chanel/Coco_Mademoiselle,Coco Mademoiselle ,Chanel,2001,2000,"['Orange', 'Bergamot', 'Mandarin orange', 'Orange blossom', 'Jasmine', 'Mimosa', 'Ylang-ylang', 'Rose', 'Patchouli', 'Vetiver', 'White musk', 'Opoponax', 'Tonka bean', 'Vanilla']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 19, 21, 18, 21]",7.8,8.2,7.8,8.4,7.2,"['Winter', 'Fall', 'Summer', 'Spring']","[21, 28, 21, 30]","['Feminine', 'Classic', 'Modern']","[52, 23, 25]","['Citrus', 'Spicy', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Fruity', 'Fresh', 'Floral']","[8, 5, 16, 11, 6, 5, 12, 12, 24]"
648,https://www.parfumo.com/Perfumes/Guerlain/cuir-beluga,Cuir Béluga  ,Guerlain,2005,2000,"['Aldehydes', 'Mandarin orange', 'Everlasting flower', 'Patchouli', 'Vanilla', 'Suede', 'Amber', 'Heliotrope']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[16, 18, 25, 13, 27]",8.5,8.0,7.1,8.7,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[36, 37, 7, 20]","['Masculine', 'Feminine', 'Classic', 'Modern']","[25, 41, 21, 13]","['Spicy', 'Sweet', 'Powdery', 'Oriental', 'Leathery', 'Gourmand', 'Creamy']","[11, 22, 19, 7, 18, 14, 9]"
649,https://www.parfumo.com/Perfumes/Versace/Versace_pour_Homme,Versace pour Homme ,Versace,2008,2000,"['Bergamot', 'Bitter orange leaf', 'Lemon', 'Neroli', 'Cedarwood', 'Clary sage', 'Geranium', 'Hyacinth', 'Musk', 'Mineral amber', 'Tonka bean', 'Oud']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 18, 23, 7, 21, 6]",7.8,6.4,6.3,7.7,8.1,"['Winter', 'Fall', 'Summer', 'Spring']","[5, 13, 44, 39]","['Masculine', 'Classic', 'Modern']","[48, 16, 37]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Woody', 'Fresh', 'Floral', 'Aquatic']","[23, 6, 9, 5, 5, 26, 8, 20]"
650,https://www.parfumo.com/Perfumes/Serge_Lutens/chergui-eau-de-parfum,Chergui ,Serge Lutens,2001,2000,"['Hay', 'Immortelle', 'Russian leather']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[13, 20, 28, 10, 30]",8.1,8.3,7.5,7.8,7.6,"['Winter', 'Fall', 'Summer', 'Spring']","[38, 39, 7, 16]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 32, 19, 11]","['Spicy', 'Sweet', 'Smoky', 'Powdery', 'Oriental', 'Leathery', 'Woody', 'Resinous', 'Gourmand']","[19, 16, 8, 5, 18, 5, 13, 9, 5]"
651,https://www.parfumo.com/Perfumes/Guerlain/L_Instant_de_Guerlain_pour_Homme_Eau_de_Parfum,L'Instant de Guerlain pour Homme ,Guerlain,2005,2000,"['Star anise', 'Citrus notes', 'Elemi resin', 'Patchouli blossom', 'Jasmine', 'Neroli', 'Cocoa', 'Patchouli', 'Cedar', 'Sandalwood', 'Hibiscus seed', 'Tea']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[15, 15, 26, 15, 28]",8.3,8.5,7.7,7.7,8.0,"['Winter', 'Fall', 'Summer', 'Spring']","[37, 37, 6, 20]","['Masculine', 'Feminine', 'Classic', 'Modern']","[50, 9, 27, 14]","['Citrus', 'Spicy', 'Sweet', 'Powdery', 'Oriental', 'Woody', 'Resinous', 'Gourmand', 'Earthy']","[6, 17, 15, 8, 11, 14, 5, 17, 7]"
652,https://www.parfumo.com/Perfumes/Hermes/Un_Jardin_sur_le_Nil,Un Jardin sur le Nil  ,Hermès,2005,2000,"['Green mango', 'Lotus', 'Calamus', 'Frankincense', 'Sycamore maple']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[27, 14, 26, 6, 22, 5]",7.7,6.7,6.1,7.8,7.0,"['Fall', 'Summer', 'Spring']","[10, 47, 42]","['Masculine', 'Feminine', 'Classic', 'Modern']","[27, 39, 15, 19]","['Citrus', 'Spicy', 'Green', 'Fruity', 'Fresh', 'Floral', 'Aquatic']","[17, 6, 23, 13, 24, 10, 6]"
653,https://www.parfumo.com/Perfumes/Tom_Ford/Noir_de_Noir_Eau_de_Parfum,Noir de Noir ,Tom Ford,2007,2000,"['Saffron', 'Black rose', 'Black truffle', 'Floral notes', 'Patchouli', 'Oud', 'Vanilla', 'Moss']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[7, 15, 35, 7, 36]",8.2,8.3,7.8,8.3,6.4,"['Winter', 'Fall', 'Summer', 'Spring']","[38, 39, 6, 17]","['Masculine', 'Feminine', 'Classic', 'Modern']","[34, 34, 19, 13]","['Spicy', 'Sweet', 'Oriental', 'Woody', 'Gourmand', 'Earthy', 'Floral']","[19, 15, 15, 13, 7, 10, 22]"
654,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/For_Her_Eau_de_Toilette,For Her ,Narciso Rodriguez,2003,2000,"['Musk', 'Osmanthus', 'Amber', 'Patchouli']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[22, 19, 20, 19, 21]",7.8,7.9,7.4,8.1,8.1,"['Winter', 'Fall', 'Summer', 'Spring']","[25, 31, 17, 27]","['Masculine', 'Feminine', 'Classic', 'Modern']","[5, 51, 23, 21]","['Spicy', 'Sweet', 'Powdery', 'Woody', 'Fresh', 'Creamy', 'Floral', 'Animal']","[7, 12, 23, 11, 9, 8, 25, 5]"
655,https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Black_Code_Eau_de_Toilette,Armani Code ,Giorgio Armani,2004,2000,"['Bergamot', 'Lemon', 'Star anise', 'Olive blossom', 'Tonka bean', 'Gaiac wood', 'Leather', 'Tobacco']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[19, 19, 22, 18, 22]",7.6,6.7,6.5,7.3,7.1,"['Winter', 'Fall', 'Summer', 'Spring']","[28, 32, 14, 26]","['Masculine', 'Classic', 'Modern']","[52, 16, 32]","['Citrus', 'Spicy', 'Synthetic', 'Sweet', 'Oriental', 'Leathery', 'Woody', 'Fresh']","[8, 21, 7, 21, 10, 8, 17, 10]"
656,https://www.parfumo.com/Perfumes/Nautica/Voyage_Eau_de_Toilette,Voyage ,Nautica,2006,2000,"['Apple', 'Leaves', 'Lotus', 'Mimosa', 'Moss', 'Musk', 'Cedar', 'Amber']","['Daily', 'Sport', 'Leisure', 'Business']","[29, 27, 27, 18]",7.0,6.3,6.1,6.4,8.6,"['Fall', 'Summer', 'Spring']","[9, 51, 40]","['Masculine', 'Feminine', 'Classic', 'Modern']","[47, 4, 13, 36]","['Citrus', 'Synthetic', 'Green', 'Fruity', 'Fresh', 'Aquatic']","[5, 17, 11, 9, 28, 30]"
657,https://www.parfumo.com/Perfumes/Chloe/Chloe,Chloé ,Chloé,2007,2000,"['Peony', 'Freesia', 'Lychee', 'Rose', 'Magnolia', 'Lily of the valley', 'Cedarwood', 'Amber']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[26, 24, 14, 23, 13]",7.5,7.9,7.3,8.1,7.7,"['Winter', 'Fall', 'Summer', 'Spring']","[15, 23, 27, 35]","['Feminine', 'Classic', 'Modern']","[56, 19, 26]","['Sweet', 'Powdery', 'Woody', 'Fruity', 'Fresh', 'Floral']","[12, 20, 6, 7, 23, 33]"
658,https://www.parfumo.com/Perfumes/Dior/La_Collection_Couturier_Parfumeur_Bois_d_Argent,Bois d'Argent  ,Dior,2004,2000,"['Yemenite frankincense', 'Somalian myrrh', 'Florentine iris absolute', 'Indonesian patchouli', 'Woody notes', 'Honey', 'Amber', 'Leather', 'White musk']","['Daily', 'Leisure', 'Night Out', 'Business', 'Evening']","[21, 21, 18, 21, 19]",8.1,7.0,6.2,8.1,6.3,"['Winter', 'Fall', 'Summer', 'Spring']","[23, 31, 18, 29]","['Masculine', 'Feminine', 'Classic', 'Modern']","[38, 26, 19, 16]","['Spicy', 'Sweet', 'Smoky', 'Powdery', 'Woody', 'Resinous', 'Creamy', 'Floral']","[12, 15, 7, 21, 23, 7, 9, 6]"
659,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/L_Homme_Eau_de_Toilette,L'Homme ,Yves Saint Laurent,2006,2000,"['Ginger', 'Bergamot', 'Lemon', 'Violet', 'Basil', 'Spices', 'White pepper', 'Tonka bean', 'Cedarwood', 'Vetiver']","['Daily', 'Sport', 'Leisure', 'Night Out', 'Business', 'Evening']","[25, 6, 23, 11, 22, 13]",8.0,6.3,6.0,7.5,7.2,"['Winter', 'Fall', 'Summer', 'Spring']","[13, 26, 27, 34]","['Masculine', 'Feminine', 'Classic', 'Modern']","[50, 5, 15, 30]","['Citrus', 'Spicy', 'Sweet', 'Woody', 'Fruity', 'Fresh', 'Floral']","[13, 20, 16, 14, 6, 22, 9]"
